bin,bin_order,bin_label_en,bin_label_es,side,horizon,spec,group_order,group_label_en,group_label_es,estimate,se,p,pct,ci_low,ci_high,stars
15_20,3,15–20 °C,15–20 °C,cold,26,20_40,3,20–40,20–40,-0.0634456,0.00715442,7.45e-19,-6.34456,-7.74683,-4.94229,***
15_20,3,15–20 °C,15–20 °C,cold,26,40_60,4,40–60,40–60,-0.0574994,0.00904345,2.04e-10,-5.74994,-7.52246,-3.97743,***
15_20,3,15–20 °C,15–20 °C,cold,26,60_80,5,60–80,60–80,-0.0222224,0.00946819,0.0189,-2.22224,-4.078,-0.366474,**
15_20,3,15–20 °C,15–20 °C,cold,26,80_130,6,80+,80+,-0.0268744,0.0165754,0.105,-2.68744,-5.93623,0.561337,
15_20,3,15–20 °C,15–20 °C,cold,27,0_12,1,0–12,0–12,-0.0101848,0.00926136,0.271,-1.01848,-2.83371,0.796743,
15_20,3,15–20 °C,15–20 °C,cold,27,12_20,2,12–20,12–20,-0.088579,0.00837842,4.01e-26,-8.8579,-10.5001,-7.21573,***
15_20,3,15–20 °C,15–20 °C,cold,27,20_40,3,20–40,20–40,-0.064248,0.00712328,1.89e-19,-6.4248,-7.82096,-5.02864,***
15_20,3,15–20 °C,15–20 °C,cold,27,40_60,4,40–60,40–60,-0.0591449,0.00910576,8.29e-11,-5.91449,-7.69922,-4.12976,***
15_20,3,15–20 °C,15–20 °C,cold,27,60_80,5,60–80,60–80,-0.0242172,0.009895,0.0144,-2.42172,-4.36114,-0.482296,**
15_20,3,15–20 °C,15–20 °C,cold,27,80_130,6,80+,80+,-0.0265035,0.0169751,0.118,-2.65035,-5.97748,0.676768,
15_20,3,15–20 °C,15–20 °C,cold,28,0_12,1,0–12,0–12,-0.0148048,0.00968587,0.126,-1.48048,-3.37891,0.417952,
15_20,3,15–20 °C,15–20 °C,cold,28,12_20,2,12–20,12–20,-0.0899957,0.00855564,7.070000000000001e-26,-8.99957,-10.6765,-7.32266,***
15_20,3,15–20 °C,15–20 °C,cold,28,20_40,3,20–40,20–40,-0.0667526,0.00734205,9.74e-20,-6.67526,-8.1143,-5.23621,***
15_20,3,15–20 °C,15–20 °C,cold,28,40_60,4,40–60,40–60,-0.0609248,0.00901439,1.39e-11,-6.09248,-7.8593,-4.32566,***
15_20,3,15–20 °C,15–20 °C,cold,28,60_80,5,60–80,60–80,-0.0247,0.00979528,0.0117,-2.47,-4.38987,-0.550123,**
15_20,3,15–20 °C,15–20 °C,cold,28,80_130,6,80+,80+,-0.0364407,0.0171382,0.0335,-3.64407,-7.00316,-0.284989,**
15_20,3,15–20 °C,15–20 °C,cold,29,0_12,1,0–12,0–12,-0.0110502,0.00963167,0.251,-1.10502,-2.99283,0.782788,
15_20,3,15–20 °C,15–20 °C,cold,29,12_20,2,12–20,12–20,-0.0934445,0.00813851,1.63e-30,-9.34445,-10.9396,-7.7493,***
15_20,3,15–20 °C,15–20 °C,cold,29,20_40,3,20–40,20–40,-0.0696791,0.00715801,2.15e-22,-6.96791,-8.37088,-5.56494,***
15_20,3,15–20 °C,15–20 °C,cold,29,40_60,4,40–60,40–60,-0.0627462,0.0091598,7.38e-12,-6.27462,-8.06994,-4.4793,***
15_20,3,15–20 °C,15–20 °C,cold,29,60_80,5,60–80,60–80,-0.0260929,0.0101912,0.0105,-2.60929,-4.60676,-0.61181,**
15_20,3,15–20 °C,15–20 °C,cold,29,80_130,6,80+,80+,-0.0324773,0.0170001,0.0561,-3.24773,-6.57976,0.0842933,*
15_20,3,15–20 °C,15–20 °C,cold,30,0_12,1,0–12,0–12,-0.010795,0.0100113,0.281,-1.0795,-3.04172,0.882709,
15_20,3,15–20 °C,15–20 °C,cold,30,12_20,2,12–20,12–20,-0.0939095,0.00851151,2.6399999999999998e-28,-9.39095,-11.0592,-7.7227,***
15_20,3,15–20 °C,15–20 °C,cold,30,20_40,3,20–40,20–40,-0.0675112,0.00742812,1e-19,-6.75112,-8.20703,-5.29521,***
15_20,3,15–20 °C,15–20 °C,cold,30,40_60,4,40–60,40–60,-0.0633661,0.00942302,1.76e-11,-6.33661,-8.18352,-4.4897,***
15_20,3,15–20 °C,15–20 °C,cold,30,60_80,5,60–80,60–80,-0.0246594,0.0104805,0.0186,-2.46594,-4.52012,-0.411757,**
15_20,3,15–20 °C,15–20 °C,cold,30,80_130,6,80+,80+,-0.0338612,0.0175675,0.053900000000000003,-3.38612,-6.82936,0.057117,*
25_30,5,25–30 °C,25–30 °C,hot,0,0_12,1,0–12,0–12,0.0307466,0.0030622,1.0099999999999999e-23,3.07466,2.47447,3.67485,***
25_30,5,25–30 °C,25–30 °C,hot,0,12_20,2,12–20,12–20,0.0281857,0.00234278,2.4500000000000002e-33,2.81857,2.35938,3.27775,***
25_30,5,25–30 °C,25–30 °C,hot,0,20_40,3,20–40,20–40,0.025362,0.00190203,1.47e-40,2.5362,2.1634,2.90899,***
25_30,5,25–30 °C,25–30 °C,hot,0,40_60,4,40–60,40–60,0.0195628,0.00260393,5.79e-14,1.95628,1.44591,2.46665,***
25_30,5,25–30 °C,25–30 °C,hot,0,60_80,5,60–80,60–80,0.0106781,0.00321254,8.88e-4,1.06781,0.438154,1.69747,***
25_30,5,25–30 °C,25–30 °C,hot,0,80_130,6,80+,80+,0.0092458,0.00534687,0.0838,0.92458,-0.123406,1.97257,*
25_30,5,25–30 °C,25–30 °C,hot,1,0_12,1,0–12,0–12,0.0320316,0.00291965,5.27e-28,3.20316,2.63091,3.77542,***
25_30,5,25–30 °C,25–30 °C,hot,1,12_20,2,12–20,12–20,0.037091,0.00258927,1.53e-46,3.7091,3.2016,4.2166,***
25_30,5,25–30 °C,25–30 °C,hot,1,20_40,3,20–40,20–40,0.0314529,0.00213713,4.99e-49,3.14529,2.72641,3.56417,***
25_30,5,25–30 °C,25–30 °C,hot,1,40_60,4,40–60,40–60,0.0209401,0.00257811,4.57e-16,2.09401,1.5887,2.59932,***
25_30,5,25–30 °C,25–30 °C,hot,1,60_80,5,60–80,60–80,4.05158e-4,0.00344025,0.906,0.0405158,-0.633773,0.714805,
25_30,5,25–30 °C,25–30 °C,hot,1,80_130,6,80+,80+,0.0072251,0.0056806,0.203,0.72251,-0.390887,1.83591,
25_30,5,25–30 °C,25–30 °C,hot,2,0_12,1,0–12,0–12,0.0306338,0.00350263,2.21e-18,3.06338,2.37686,3.74989,***
25_30,5,25–30 °C,25–30 °C,hot,2,12_20,2,12–20,12–20,0.0399941,0.00302022,5.0099999999999996e-40,3.99941,3.40744,4.59137,***
25_30,5,25–30 °C,25–30 °C,hot,2,20_40,3,20–40,20–40,0.0361368,0.00259916,6.05e-44,3.61368,3.10425,4.12312,***
25_30,5,25–30 °C,25–30 °C,hot,2,40_60,4,40–60,40–60,0.0249018,0.00365967,1.01e-11,2.49018,1.77288,3.20747,***
25_30,5,25–30 °C,25–30 °C,hot,2,60_80,5,60–80,60–80,-0.00444285,0.0038744,0.251,-0.444285,-1.20367,0.315097,
25_30,5,25–30 °C,25–30 °C,hot,2,80_130,6,80+,80+,8.81107e-4,0.00646094,0.892,0.0881107,-1.1782300000000001,1.35446,
25_30,5,25–30 °C,25–30 °C,hot,3,0_12,1,0–12,0–12,0.0268141,0.00373103,6.63e-13,2.68141,1.95013,3.41269,***
25_30,5,25–30 °C,25–30 °C,hot,3,12_20,2,12–20,12–20,0.041964,0.00397035,4.1300000000000004e-26,4.1964,3.41821,4.97459,***
25_30,5,25–30 °C,25–30 °C,hot,3,20_40,3,20–40,20–40,0.0384472,0.00335595,2.18e-30,3.84472,3.18696,4.50249,***
25_30,5,25–30 °C,25–30 °C,hot,3,40_60,4,40–60,40–60,0.0236257,0.00440552,8.2e-8,2.36257,1.49909,3.22605,***
25_30,5,25–30 °C,25–30 °C,hot,3,60_80,5,60–80,60–80,-0.00529479,0.00428316,0.216,-0.529479,-1.36898,0.310021,
25_30,5,25–30 °C,25–30 °C,hot,3,80_130,6,80+,80+,0.00284706,0.00729626,0.696,0.284706,-1.14536,1.71477,
25_30,5,25–30 °C,25–30 °C,hot,4,0_12,1,0–12,0–12,0.0279518,0.004386,1.85e-10,2.79518,1.93552,3.65483,***
25_30,5,25–30 °C,25–30 °C,hot,4,12_20,2,12–20,12–20,0.0469998,0.00408583,1.27e-30,4.69998,3.89916,5.5008,***
25_30,5,25–30 °C,25–30 °C,hot,4,20_40,3,20–40,20–40,0.0429672,0.00371361,5.829999999999999e-31,4.29672,3.56885,5.02459,***
25_30,5,25–30 °C,25–30 °C,hot,4,40_60,4,40–60,40–60,0.0326534,0.00577725,1.59e-8,3.26534,2.133,4.39768,***
25_30,5,25–30 °C,25–30 °C,hot,4,60_80,5,60–80,60–80,-0.00457547,0.00507741,0.368,-0.457547,-1.45272,0.537625,
25_30,5,25–30 °C,25–30 °C,hot,4,80_130,6,80+,80+,0.00296625,0.00880322,0.736,0.296625,-1.42881,2.02206,
25_30,5,25–30 °C,25–30 °C,hot,5,0_12,1,0–12,0–12,0.0253671,0.00458442,3.14e-8,2.53671,1.63816,3.43526,***
25_30,5,25–30 °C,25–30 °C,hot,5,12_20,2,12–20,12–20,0.0486391,0.00411636,3.22e-32,4.86391,4.05711,5.67072,***
25_30,5,25–30 °C,25–30 °C,hot,5,20_40,3,20–40,20–40,0.0444647,0.00394894,2.0700000000000002e-29,4.44647,3.67248,5.22046,***
25_30,5,25–30 °C,25–30 °C,hot,5,40_60,4,40–60,40–60,0.0313854,0.00496762,2.65e-10,3.13854,2.16488,4.11219,***
25_30,5,25–30 °C,25–30 °C,hot,5,60_80,5,60–80,60–80,-0.0105911,0.00456174,0.0202,-1.05911,-1.95321,-0.165004,**
25_30,5,25–30 °C,25–30 °C,hot,5,80_130,6,80+,80+,-0.00459292,0.0088589,0.604,-0.459292,-2.19564,1.27705,
25_30,5,25–30 °C,25–30 °C,hot,6,0_12,1,0–12,0–12,0.0218336,0.0050115,1.32e-5,2.18336,1.20111,3.16562,***
25_30,5,25–30 °C,25–30 °C,hot,6,12_20,2,12–20,12–20,0.0482236,0.00481748,1.3799999999999998e-23,4.82236,3.87814,5.76659,***
25_30,5,25–30 °C,25–30 °C,hot,6,20_40,3,20–40,20–40,0.046251,0.00429976,5.5100000000000005e-27,4.6251,3.78235,5.46786,***
25_30,5,25–30 °C,25–30 °C,hot,6,40_60,4,40–60,40–60,0.0300595,0.00565933,1.09e-7,3.00595,1.89672,4.11518,***
25_30,5,25–30 °C,25–30 °C,hot,6,60_80,5,60–80,60–80,-0.00985284,0.00565205,0.0813,-0.985284,-2.09309,0.122519,*
25_30,5,25–30 °C,25–30 °C,hot,6,80_130,6,80+,80+,0.00165172,0.00971408,0.865,0.165172,-1.73879,2.06913,
25_30,5,25–30 °C,25–30 °C,hot,7,0_12,1,0–12,0–12,0.0193912,0.005286,2.44e-4,1.93912,0.903059,2.97517,***
25_30,5,25–30 °C,25–30 °C,hot,7,12_20,2,12–20,12–20,0.0485273,0.00550666,1.22e-18,4.85273,3.77343,5.93204,***
25_30,5,25–30 °C,25–30 °C,hot,7,20_40,3,20–40,20–40,0.04992,0.00488368,1.58e-24,4.992,4.0348,5.9492,***
25_30,5,25–30 °C,25–30 °C,hot,7,40_60,4,40–60,40–60,0.0326783,0.00543549,1.83e-9,3.26783,2.20248,4.33319,***
25_30,5,25–30 °C,25–30 °C,hot,7,60_80,5,60–80,60–80,-0.0059587,0.00598396,0.319,-0.59587,-1.76873,0.576987,
25_30,5,25–30 °C,25–30 °C,hot,7,80_130,6,80+,80+,0.00137887,0.010591,0.896,0.137887,-1.93795,2.21372,
25_30,5,25–30 °C,25–30 °C,hot,8,0_12,1,0–12,0–12,0.0156637,0.00561092,0.00524,1.56637,0.466626,2.66611,***
25_30,5,25–30 °C,25–30 °C,hot,8,12_20,2,12–20,12–20,0.0514898,0.00530318,2.75e-22,5.14898,4.10956,6.18841,***
25_30,5,25–30 °C,25–30 °C,hot,8,20_40,3,20–40,20–40,0.0478568,0.00471208,3.11e-24,4.78568,3.86211,5.70925,***
25_30,5,25–30 °C,25–30 °C,hot,8,40_60,4,40–60,40–60,0.0298198,0.00570915,1.76e-7,2.98198,1.86298,4.10097,***
25_30,5,25–30 °C,25–30 °C,hot,8,60_80,5,60–80,60–80,-0.00770673,0.00610273,0.207,-0.770673,-1.96681,0.425462,
25_30,5,25–30 °C,25–30 °C,hot,8,80_130,6,80+,80+,1.32102e-4,0.0116172,0.991,0.0132102,-2.26377,2.29019,
25_30,5,25–30 °C,25–30 °C,hot,9,0_12,1,0–12,0–12,0.0116053,0.00616664,0.0598,1.16053,-0.048136,2.36919,*
25_30,5,25–30 °C,25–30 °C,hot,9,12_20,2,12–20,12–20,0.0517299,0.00628437,1.85e-16,5.17299,3.94125,6.40472,***
25_30,5,25–30 °C,25–30 °C,hot,9,20_40,3,20–40,20–40,0.0503667,0.00566329,5.92e-19,5.03667,3.92667,6.14668,***
25_30,5,25–30 °C,25–30 °C,hot,9,40_60,4,40–60,40–60,0.0328683,0.00747727,1.1e-5,3.28683,1.82128,4.75237,***
25_30,5,25–30 °C,25–30 °C,hot,9,60_80,5,60–80,60–80,-0.00478058,0.00744202,0.521,-0.478058,-1.93669,0.980578,
25_30,5,25–30 °C,25–30 °C,hot,9,80_130,6,80+,80+,0.0133628,0.0133746,0.318,1.33628,-1.28514,3.95771,
25_30,5,25–30 °C,25–30 °C,hot,10,0_12,1,0–12,0–12,0.00204774,0.00657232,0.755,0.204774,-1.0834,1.49295,
25_30,5,25–30 °C,25–30 °C,hot,10,12_20,2,12–20,12–20,0.0465504,0.0062716,1.15e-13,4.65504,3.4258,5.88427,***
25_30,5,25–30 °C,25–30 °C,hot,10,20_40,3,20–40,20–40,0.0439637,0.00551772,1.62e-15,4.39637,3.31489,5.47784,***
25_30,5,25–30 °C,25–30 °C,hot,10,40_60,4,40–60,40–60,0.0262781,0.00709084,2.11e-4,2.62781,1.238,4.01761,***
25_30,5,25–30 °C,25–30 °C,hot,10,60_80,5,60–80,60–80,-0.00695545,0.00747865,0.352,-0.695545,-2.16136,0.770271,
25_30,5,25–30 °C,25–30 °C,hot,10,80_130,6,80+,80+,0.0231582,0.0133996,0.0839,2.31582,-0.310506,4.94216,*
25_30,5,25–30 °C,25–30 °C,hot,11,0_12,1,0–12,0–12,-0.00227927,0.00659756,0.73,-0.227927,-1.52105,1.06519,
25_30,5,25–30 °C,25–30 °C,hot,11,12_20,2,12–20,12–20,0.0460145,0.00684468,1.78e-11,4.60145,3.25989,5.94301,***
25_30,5,25–30 °C,25–30 °C,hot,11,20_40,3,20–40,20–40,0.0444034,0.0060207,1.64e-13,4.44034,3.26028,5.62039,***
25_30,5,25–30 °C,25–30 °C,hot,11,40_60,4,40–60,40–60,0.0267379,0.00744801,3.31e-4,2.67379,1.21398,4.1336,***
25_30,5,25–30 °C,25–30 °C,hot,11,60_80,5,60–80,60–80,-0.0113118,0.0082505,0.17,-1.13118,-2.74828,0.485918,
25_30,5,25–30 °C,25–30 °C,hot,11,80_130,6,80+,80+,0.0104502,0.0139439,0.454,1.04502,-1.68798,3.77802,
25_30,5,25–30 °C,25–30 °C,hot,12,0_12,1,0–12,0–12,-0.00530932,0.00700696,0.449,-0.530932,-1.9043,0.842433,
25_30,5,25–30 °C,25–30 °C,hot,12,12_20,2,12–20,12–20,0.0416715,0.00694964,2.02e-9,4.16715,2.80502,5.52927,***
25_30,5,25–30 °C,25–30 °C,hot,12,20_40,3,20–40,20–40,0.0441565,0.00597106,1.41e-13,4.41565,3.24532,5.58597,***
25_30,5,25–30 °C,25–30 °C,hot,12,40_60,4,40–60,40–60,0.0260118,0.00767812,7.05e-4,2.60118,1.09627,4.10609,***
25_30,5,25–30 °C,25–30 °C,hot,12,60_80,5,60–80,60–80,-0.0085778,0.00890183,0.335,-0.85778,-2.60254,0.886978,
25_30,5,25–30 °C,25–30 °C,hot,12,80_130,6,80+,80+,0.0201892,0.0148763,0.175,2.01892,-0.896828,4.93467,
25_30,5,25–30 °C,25–30 °C,hot,13,0_12,1,0–12,0–12,-0.00633844,0.0070956,0.372,-0.633844,-2.02458,0.756895,
25_30,5,25–30 °C,25–30 °C,hot,13,12_20,2,12–20,12–20,0.0449509,0.00689531,7.08e-11,4.49509,3.14361,5.84657,***
25_30,5,25–30 °C,25–30 °C,hot,13,20_40,3,20–40,20–40,0.0463615,0.00632121,2.23e-13,4.63615,3.3972,5.87511,***
25_30,5,25–30 °C,25–30 °C,hot,13,40_60,4,40–60,40–60,0.0251506,0.00754148,8.53e-4,2.51506,1.03693,3.99319,***
25_30,5,25–30 °C,25–30 °C,hot,13,60_80,5,60–80,60–80,-0.00406472,0.00871689,0.641,-0.406472,-2.11498,1.30204,
25_30,5,25–30 °C,25–30 °C,hot,13,80_130,6,80+,80+,0.0186197,0.0145065,0.199,1.86197,-0.981304,4.70525,
25_30,5,25–30 °C,25–30 °C,hot,14,0_12,1,0–12,0–12,-0.0100919,0.00754297,0.181,-1.00919,-2.48761,0.469231,
25_30,5,25–30 °C,25–30 °C,hot,14,12_20,2,12–20,12–20,0.0480307,0.00711278,1.45e-11,4.80307,3.40896,6.19717,***
25_30,5,25–30 °C,25–30 °C,hot,14,20_40,3,20–40,20–40,0.0515636,0.00677838,2.8e-14,5.15636,3.8278,6.48493,***
25_30,5,25–30 °C,25–30 °C,hot,14,40_60,4,40–60,40–60,0.0261944,0.0090361,0.00375,2.61944,0.848363,4.39051,***
25_30,5,25–30 °C,25–30 °C,hot,14,60_80,5,60–80,60–80,-0.00639666,0.0103792,0.538,-0.639666,-2.674,1.39467,
25_30,5,25–30 °C,25–30 °C,hot,14,80_130,6,80+,80+,0.0161384,0.0161265,0.317,1.61384,-1.54695,4.77463,
25_30,5,25–30 °C,25–30 °C,hot,15,0_12,1,0–12,0–12,-0.00997498,0.00771713,0.196,-0.997498,-2.51006,0.515059,
25_30,5,25–30 °C,25–30 °C,hot,15,12_20,2,12–20,12–20,0.0482865,0.00711567,1.15e-11,4.82865,3.43398,6.22333,***
25_30,5,25–30 °C,25–30 °C,hot,15,20_40,3,20–40,20–40,0.0508312,0.00664632,2.04e-14,5.08312,3.78044,6.3858,***
25_30,5,25–30 °C,25–30 °C,hot,15,40_60,4,40–60,40–60,0.0285845,0.00915527,0.0018,2.85845,1.06402,4.65289,***
25_30,5,25–30 °C,25–30 °C,hot,15,60_80,5,60–80,60–80,-0.00921176,0.0103362,0.373,-0.921176,-2.94706,1.10471,
25_30,5,25–30 °C,25–30 °C,hot,15,80_130,6,80+,80+,0.0184386,0.0161582,0.254,1.84386,-1.32316,5.01088,
25_30,5,25–30 °C,25–30 °C,hot,16,0_12,1,0–12,0–12,-0.0117997,0.00821443,0.151,-1.17997,-2.79,0.430054,
25_30,5,25–30 °C,25–30 °C,hot,16,12_20,2,12–20,12–20,0.0459045,0.00740848,5.78e-10,4.59045,3.13839,6.04251,***
25_30,5,25–30 °C,25–30 °C,hot,16,20_40,3,20–40,20–40,0.0527741,0.00730533,5.05e-13,5.27741,3.84557,6.70926,***
25_30,5,25–30 °C,25–30 °C,hot,16,40_60,4,40–60,40–60,0.0293506,0.0104287,0.00489,2.93506,0.891028,4.97909,***
25_30,5,25–30 °C,25–30 °C,hot,16,60_80,5,60–80,60–80,-0.0091018,0.011321,0.421,-0.91018,-3.12909,1.30873,
25_30,5,25–30 °C,25–30 °C,hot,16,80_130,6,80+,80+,0.0126247,0.0168531,0.454,1.26247,-2.04074,4.56568,
25_30,5,25–30 °C,25–30 °C,hot,17,0_12,1,0–12,0–12,-0.0185389,0.00802721,0.0209,-1.85389,-3.42722,-0.280558,**
25_30,5,25–30 °C,25–30 °C,hot,17,12_20,2,12–20,12–20,0.0467773,0.00788936,3.04e-9,4.67773,3.13142,6.22404,***
25_30,5,25–30 °C,25–30 °C,hot,17,20_40,3,20–40,20–40,0.0507072,0.00700781,4.63e-13,5.07072,3.69719,6.44425,***
25_30,5,25–30 °C,25–30 °C,hot,17,40_60,4,40–60,40–60,0.0288613,0.00933958,0.002,2.88613,1.05558,4.71669,***
25_30,5,25–30 °C,25–30 °C,hot,17,60_80,5,60–80,60–80,-0.00898402,0.0103198,0.384,-0.898402,-2.92107,1.12427,
25_30,5,25–30 °C,25–30 °C,hot,17,80_130,6,80+,80+,0.0214883,0.0156788,0.171,2.14883,-0.924207,5.22186,
25_30,5,25–30 °C,25–30 °C,hot,18,0_12,1,0–12,0–12,-0.021579,0.00804884,0.00734,-2.1579,-3.73547,-0.58033,***
25_30,5,25–30 °C,25–30 °C,hot,18,12_20,2,12–20,12–20,0.0498643,0.00780781,1.7e-10,4.98643,3.4561,6.51676,***
25_30,5,25–30 °C,25–30 °C,hot,18,20_40,3,20–40,20–40,0.0536645,0.00725926,1.44e-13,5.36645,3.94363,6.78926,***
25_30,5,25–30 °C,25–30 °C,hot,18,40_60,4,40–60,40–60,0.0321342,0.0100311,0.00136,3.21342,1.24733,5.17952,***
25_30,5,25–30 °C,25–30 °C,hot,18,60_80,5,60–80,60–80,-0.00776739,0.0112471,0.49,-0.776739,-2.98117,1.42769,
25_30,5,25–30 °C,25–30 °C,hot,18,80_130,6,80+,80+,0.013566,0.016306,0.405,1.3566,-1.83938,4.55258,
25_30,5,25–30 °C,25–30 °C,hot,19,0_12,1,0–12,0–12,-0.021018,0.00855558,0.014,-2.1018,-3.7787,-0.424911,**
25_30,5,25–30 °C,25–30 °C,hot,19,12_20,2,12–20,12–20,0.0503582,0.00849482,3.06e-9,5.03582,3.37083,6.70081,***
25_30,5,25–30 °C,25–30 °C,hot,19,20_40,3,20–40,20–40,0.0554476,0.00741747,7.7e-14,5.54476,4.09094,6.99858,***
25_30,5,25–30 °C,25–30 °C,hot,19,40_60,4,40–60,40–60,0.0322594,0.010256,0.00166,3.22594,1.21576,5.23613,***
25_30,5,25–30 °C,25–30 °C,hot,19,60_80,5,60–80,60–80,-0.00578197,0.011186,0.605,-0.578197,-2.77066,1.61426,
25_30,5,25–30 °C,25–30 °C,hot,19,80_130,6,80+,80+,0.0260909,0.016494,0.114,2.60909,-0.623735,5.84192,
25_30,5,25–30 °C,25–30 °C,hot,20,0_12,1,0–12,0–12,-0.0235371,0.00857674,0.00606,-2.35371,-4.03475,-0.672668,***
25_30,5,25–30 °C,25–30 °C,hot,20,12_20,2,12–20,12–20,0.0532186,0.00844798,2.98e-10,5.32186,3.66605,6.97766,***
25_30,5,25–30 °C,25–30 °C,hot,20,20_40,3,20–40,20–40,0.0566114,0.00741113,2.19e-14,5.66114,4.20856,7.11372,***
25_30,5,25–30 °C,25–30 °C,hot,20,40_60,4,40–60,40–60,0.0349948,0.0100112,4.73e-4,3.49948,1.53728,5.46169,***
25_30,5,25–30 °C,25–30 °C,hot,20,60_80,5,60–80,60–80,-0.00742767,0.0110802,0.503,-0.742767,-2.9145,1.42896,
25_30,5,25–30 °C,25–30 °C,hot,20,80_130,6,80+,80+,0.0269156,0.0159912,0.0923,2.69156,-0.442719,5.82584,*
25_30,5,25–30 °C,25–30 °C,hot,21,0_12,1,0–12,0–12,-0.0209215,0.00906249,0.021,-2.09215,-3.8684,-0.315904,**
25_30,5,25–30 °C,25–30 °C,hot,21,12_20,2,12–20,12–20,0.0563597,0.00866011,7.62e-11,5.63597,3.93859,7.33335,***
25_30,5,25–30 °C,25–30 °C,hot,21,20_40,3,20–40,20–40,0.0587314,0.00776577,3.94e-14,5.87314,4.35104,7.39523,***
25_30,5,25–30 °C,25–30 °C,hot,21,40_60,4,40–60,40–60,0.0341797,0.0103906,0.001,3.41797,1.38142,5.45453,***
25_30,5,25–30 °C,25–30 °C,hot,21,60_80,5,60–80,60–80,-0.00458624,0.0109373,0.675,-0.458624,-2.60233,1.68508,
25_30,5,25–30 °C,25–30 °C,hot,21,80_130,6,80+,80+,0.0198606,0.0171084,0.246,1.98606,-1.36719,5.33931,
25_30,5,25–30 °C,25–30 °C,hot,22,0_12,1,0–12,0–12,-0.0275397,0.00905756,0.00236,-2.75397,-4.52925,-0.978687,***
25_30,5,25–30 °C,25–30 °C,hot,22,12_20,2,12–20,12–20,0.0577141,0.00882752,6.24e-11,5.77141,4.04122,7.5016,***
25_30,5,25–30 °C,25–30 °C,hot,22,20_40,3,20–40,20–40,0.0581557,0.00783776,1.17e-13,5.81557,4.27937,7.35177,***
25_30,5,25–30 °C,25–30 °C,hot,22,40_60,4,40–60,40–60,0.0368525,0.0101239,2.72e-4,3.68525,1.70097,5.66954,***
25_30,5,25–30 °C,25–30 °C,hot,22,60_80,5,60–80,60–80,-0.00290727,0.0114387,0.799,-0.290727,-2.5327,1.95125,
25_30,5,25–30 °C,25–30 °C,hot,22,80_130,6,80+,80+,0.0270835,0.0177375,0.127,2.70835,-0.768193,6.18489,
25_30,5,25–30 °C,25–30 °C,hot,23,0_12,1,0–12,0–12,-0.0222182,0.0092651,0.0165,-2.22182,-4.03778,-0.405862,**
25_30,5,25–30 °C,25–30 °C,hot,23,12_20,2,12–20,12–20,0.062408,0.00903013,4.81e-12,6.2408,4.4709,8.01071,***
25_30,5,25–30 °C,25–30 °C,hot,23,20_40,3,20–40,20–40,0.0629997,0.00821454,1.73e-14,6.29997,4.68992,7.91002,***
25_30,5,25–30 °C,25–30 °C,hot,23,40_60,4,40–60,40–60,0.0416903,0.0106392,8.91e-5,4.16903,2.08376,6.25431,***
25_30,5,25–30 °C,25–30 °C,hot,23,60_80,5,60–80,60–80,7.13359e-4,0.0111681,0.949,0.0713359,-2.11762,2.26029,
25_30,5,25–30 °C,25–30 °C,hot,23,80_130,6,80+,80+,0.0212714,0.0181836,0.242,2.12714,-1.43685,5.69113,
25_30,5,25–30 °C,25–30 °C,hot,24,0_12,1,0–12,0–12,-0.0227573,0.00909742,0.0124,-2.27573,-4.05882,-0.492634,**
25_30,5,25–30 °C,25–30 °C,hot,24,12_20,2,12–20,12–20,0.065354400000000007,0.00879992,1.11e-13,6.53544,4.81066,8.26023,***
25_30,5,25–30 °C,25–30 °C,hot,24,20_40,3,20–40,20–40,0.0658636,0.0080496,2.79e-16,6.58636,5.00864,8.16408,***
25_30,5,25–30 °C,25–30 °C,hot,24,40_60,4,40–60,40–60,0.040294,0.0104684,1.19e-4,4.0294,1.97759,6.08121,***
25_30,5,25–30 °C,25–30 °C,hot,24,60_80,5,60–80,60–80,0.00597298,0.0112237,0.595,0.597298,-1.60255,2.79715,
25_30,5,25–30 °C,25–30 °C,hot,24,80_130,6,80+,80+,0.0268316,0.0188872,0.155,2.68316,-1.01873,6.38504,
25_30,5,25–30 °C,25–30 °C,hot,25,0_12,1,0–12,0–12,-0.0199407,0.00940826,0.034,-1.99407,-3.83809,-0.150051,**
25_30,5,25–30 °C,25–30 °C,hot,25,12_20,2,12–20,12–20,0.0661339,0.00918898,6.15e-13,6.61339,4.81235,8.41443,***
25_30,5,25–30 °C,25–30 °C,hot,25,20_40,3,20–40,20–40,0.0657952,0.00875584,5.72e-14,6.57952,4.86338,8.29567,***
25_30,5,25–30 °C,25–30 °C,hot,25,40_60,4,40–60,40–60,0.0411119,0.0112147,2.46e-4,4.11119,1.9131,6.30928,***
25_30,5,25–30 °C,25–30 °C,hot,25,60_80,5,60–80,60–80,0.00119045,0.012232700000000001,0.922,0.119045,-2.27856,2.51665,
25_30,5,25–30 °C,25–30 °C,hot,25,80_130,6,80+,80+,0.0232163,0.01868,0.214,2.32163,-1.33965,5.9829,
25_30,5,25–30 °C,25–30 °C,hot,26,0_12,1,0–12,0–12,-0.0187091,0.00933091,0.045,-1.87091,-3.69976,-0.042047,**
25_30,5,25–30 °C,25–30 °C,hot,26,12_20,2,12–20,12–20,0.0712986,0.00943477,4.12e-14,7.12986,5.28064,8.97907,***
